,index,_id,detail_url,shop_name,phone,price_range,category,score,address,locatedin,industry_group,reviews_log,digital_presence,contact_date,process_status,reviews_log_norm,score_norm,merchant_rating,tier,channel
1067,178316,6874796e8cb06f907b4b6ffc,https://www.google.com/maps/place/kate+nails/data=!4m7!3m6!1s0x6b12bd5f1a1f2e79:0xd4afaedf2ded1dca!8m2!3d-33.8364944!4d150.9903259!16s%2fg%2f11j3rmwgcc!19schijes4fgl-9emsryh3tld-ur9q?authuser=0&hl=en&rclk=1,kate nails,+61 406 125 800,,nail salon,4.3,"173 merrylands rd, merrylands nsw 2160, australia",,Services,1.945910149,1,,,0.1226293657,0.86,22.0240556,Tier 3,Tele
1068,222716,6874df21c126727f6bb9a67f,https://www.google.com/maps/place/nibs+education+%26+visa+service/data=!4m7!3m6!1s0x6b12af9f0d418037:0xbbe9d12b06855c4d!8m2!3d-33.8763752!4d151.2076423!16s%2fg%2f11g7nly1ly!19schijn4bbdz-vemsrtvyfbivr6bs?authuser=0&hl=en&rclk=1,nibs education & visa service,+61 452 028 408,,educational consultant,4.7,"406/379-383 pitt st, sydney nsw 2000, australia",,Services,3.044522438,1,,,0.2816314527,0.94,33.47420169,Tier 2,Tele
1069,96447,68753350f4f702798f964eca,https://www.google.com/maps/place/baptistcare+the+gracewood+centre+aged+care+home/data=!4m7!3m6!1s0x6b129f5d590dbedf:0xb2ab5fae4c193ad9!8m2!3d-33.7194837!4d150.9434472!16s%2fg%2f11dzt195fh!19schij374nwv2femsr2toztk5fq7i?authuser=0&hl=en&rclk=1,baptistcare the gracewood centre aged care home,+61 2 8864 0400,,senior citizens care service,4.4,"2 free settlers dr, kellyville nsw 2155, australia",,Services,1.791759469,0,,,0.1003191476,0.88,10.54234033,Tier 3,Tele
1070,227717,6874797a2433143c42b894b2,https://www.google.com/maps/place/hair+by+andy%26bee/data=!4m7!3m6!1s0x6b12b06416401b79:0x7c4f1286f70d6c57!8m2!3d-33.9102167!4d151.1562161!16s%2fg%2f1pzv6l7q4!19schijertafmswemsrv2wn94yst3w?authuser=0&hl=en&rclk=1,hair by andy&bee,+61 468 924 528,,hair salon,4.9,"253 marrickville rd, marrickville nsw 2204, australia",,Services,4.406719247,1,,,0.4787821107,0.98,47.43474775,Tier 1,Tele
1071,163216,687475be8c9b327fe523165c,https://www.google.com/maps/place/west+street+salon/data=!4m7!3m6!1s0x6b12aeebc13d238b:0xe6349cf758bb5faa!8m2!3d-33.8305766!4d151.2058134!16s%2fg%2f1ptw70g91!19schijiym9weuuemsrql-7wpecnoy?authuser=0&hl=en&rclk=1,west street salon,+61 2 9956 8484,,hair salon,4.9,"84 west st, north sydney nsw 2060, australia",,Services,3.688879454,1,,,0.3748892029,0.98,40.1622442,Tier 1,Tele
1072,87347,686a07605c450590fc97c3a8,https://www.google.com/maps/place/mir+motors/data=!4m7!3m6!1s0x6b12bd2569690981:0xdeda279d99cb464b!8m2!3d-33.8501708!4d151.0391406!16s%2fg%2f11y1p11_lr!19schijgqlpasw9emsrs0blmz0n2t4?authuser=0&hl=en&rclk=1,mir motors,+61 2 8387 4994,,car repair and maintenance service,4.6,"56 percy st, auburn nsw 2144, australia",,Services,1.609437912,1,,,0.07393176019,0.92,18.85522321,Tier 3,Tele
1073,193300,687513477a43213c1115c934,https://www.google.com/maps/place/tim%27s+watches+and+jewellery/data=!4m7!3m6!1s0x6b1285f155b88c79:0x9b1985d6c0e2ea0a!8m2!3d-33.7513421!4d150.6934793!16s%2fg%2f1262lllr_!19schijeyy4vfgfemsrcuriwnafgzs?authuser=0&hl=en&rclk=1,tim's watches and jewellery,+61 415 992 828,,watch repair service,4.1,"kiosk k09 centre court westfield penrith, 585 high st, penrith nsw 2750, australia",floor 1 · westfield penrith,Services,4.644390899,1,,,0.5131803138,0.82,49.20262197,Tier 1,Tele
1074,238368,6874f99f809754443a6ab56a,https://www.google.com/maps/place/studio+luxe+hair/data=!4m7!3m6!1s0x2a32a41d0dbd393d:0x870794efbe9c43d5!8m2!3d-32.0071362!4d115.7592184!16s%2fg%2f11bz10dgwk!19schijptm9dr2kmior1uocvu-ub4c?authuser=0&hl=en&rclk=1,studio luxe hair,+61 8 9384 8151,,hair salon,4.9,"15 glyde st, mosman park wa 6012, australia",,Services,3.912023005,1,,,0.4071847549,0.98,42.42293285,Tier 1,Tele
1075,238528,68747670e75c2350905e75ee,https://www.google.com/maps/place/carter+co+salon/data=!4m7!3m6!1s0x6b12c09a16a5fe61:0x484a1e2b0b70cd0e!8m2!3d-34.013048!4d151.017725!16s%2fg%2f1ptzkzdd_!19schijyf6lfpraemsrds1wcyseskg?authuser=0&hl=en&rclk=1,carter co salon,+61 95434606,,hair salon,4.9,"menai metro 2, 62/70 allison cres, menai nsw 2234, australia",located in: menai metro medical,Services,4.158883083,0,,,0.4429127984,0.98,34.92389589,Tier 2,Tele
1076,163414,6869dcdc040444bf6f072f91,https://www.google.com/maps/place/willoughby+automotive+centre/data=!4m7!3m6!1s0x6b12a932be91760f:0xce752636e0273c6a!8m2!3d-33.803882!4d151.1997448!16s%2fg%2f11c5rvdn8j!19schijd3arvjkpemsrajwn4dymdc4?authuser=0&hl=en&rclk=1,willoughby automotive centre,+61 2 9958 5896,,auto repair shop,3.7,"599 willoughby rd, willoughby nsw 2068, australia",,Services,1.609437912,1,,,0.07393176019,0.74,18.13522321,Tier 3,Tele
1077,87311,687479376f4086cb0b667245,https://www.google.com/maps/place/venus+nails+zetland%28east+village%29/data=!4m7!3m6!1s0x6b12b1e642dd5919:0x57fef7f9d8e8f789!8m2!3d-33.9053693!4d151.2129762!16s%2fg%2f11v_5c77tr!19schijgvndquaxemsriffo2pn3_lc?authuser=0&hl=en&rclk=1,venus nails zetland(east village),+61 2 8386 9425,,nail salon,4.3,"shop 24 2/4 defries ave, zetland nsw 2017, australia",floor 0 · east village,Services,1.098612289,0,,,0,0.86,3.44,Tier 3,Tele
1078,139146,687564420cb99fdb33498fde,https://www.google.com/maps/place/hellmann+worldwide+logistics/data=!4m7!3m6!1s0x6b12b0f9c8ae7659:0xdf11e03b84c9d465!8m2!3d-33.9253047!4d150.9846196!16s%2fg%2f1ptz8735x!19schijwxauypmwemsrzdtjhdvged8?authuser=0&hl=en&rclk=1,hellmann worldwide logistics,+61 2 9667 7555,,logistics service,4.2,"bankstown aerodrome nsw 2200, australia",,Services,4.584967479,1,,,0.5045799659,0.84,48.68059762,Tier 1,Tele
1079,234682,68747589eb7f334b08269983,https://www.google.com/maps/place/dk+hairstudio+haymarket/data=!4m7!3m6!1s0x6b12af8981a039dd:0xe179221d02ad0921!8m2!3d-33.8818718!4d151.2047877!16s%2fg%2f11jcgdd2qj!19schij3tmggymvemsriqmtah0ieee?authuser=0&hl=en&rclk=1,dk hairstudio haymarket,+61 491 709 913,,hair salon,4.9,"812b george st, haymarket nsw 2000, australia",,Services,4.882801923,0,,,0.5476855262,0.98,42.25798683,Tier 1,Tele
1080,168425,68753efeeb0d112a361a0227,https://www.google.com/maps/place/australia+post+-+cheltenham+east+lpo/data=!4m7!3m6!1s0x6ad66c4727b09225:0x21d3fa1a05cbde89!8m2!3d-37.9677784!4d145.0738575!16s%2fg%2f1td4vf0h!19schijjzkwj0ds1morid7lbrr60ye?authuser=0&hl=en&rclk=1,australia post - cheltenham east lpo,+61 3 9583 5901,,mailing service,4.5,"227 warrigal rd, cheltenham vic 3192, australia",,Services,1.609437912,1,,,0.07393176019,0.9,18.77522321,Tier 3,Tele
1081,125455,68749d7cf8e3455e3cbf879b,https://www.google.com/maps/place/australia+post+-+blakehurst+lpo/data=!4m7!3m6!1s0x6b12b84b6e7cfdf1:0x2869f12aa37e2d1f!8m2!3d-33.9891233!4d151.1121894!16s%2fg%2f1tgcy6h7!19schij8f18bku4emsrhy1-oyrxasg?authuser=0&hl=en&rclk=1,australia post - blakehurst lpo,+61 2 9546 2898,,mailing service,3.3,"shop 5/637 princes hwy, blakehurst nsw 2221, australia",,Services,4.189654742,0,,,0.4473663786,0.66,33.9556465,Tier 2,Tele
1082,189706,686a623ee3effe4dd21833a4,https://www.google.com/maps/place/paddy+paws+mobile+grooming/data=!4m7!3m6!1s0x6b12a1987f791dc5:0x1b84a67c75748958!8m2!3d-33.7313678!4d150.9916292!16s%2fg%2f11c5x7c5cz!19schijxr15f5ihemsrwil0dxymhbs?authuser=0&hl=en&rclk=1,paddy paws mobile grooming,+61 414 278 686,,pet groomer,4.3,"9 cadman cres, castle hill nsw 2154, australia",,Services,3.583518938,0,,,0.3596403821,0.86,28.61482675,Tier 2,Tele
1083,64785,686a8a81489472420481c9eb,https://www.google.com/maps/place/shell/data=!4m7!3m6!1s0x6b0d4cb0b3abe5cb:0xafeb91c019e34d6f!8m2!3d-33.5210539!4d151.3164949!16s%2fg%2f1tdp0lzr!19schijy-wrs7bmdwsrb03jgccr668?authuser=0&hl=en&rclk=1,shell,+61 2 4398 9047,,petrol station,3.1,"1-3 sydney ave cnr, ocean beach rd, umina beach nsw 2257, australia",,Services,1.791759469,0,,,0.1003191476,0.62,9.502340329,Tier 3,Tele
1084,195094,686b4496f8e3455e3cbd37c8,https://www.google.com/maps/place/puppy+square/data=!4m7!3m6!1s0x6b12b39008eb4019:0x3e4120b2137f2a7!8m2!3d-33.9004939!4d151.2534476!16s%2fg%2f11hzzfy1x1!19schijgudrcjczemsrp_i3iqss5am?authuser=0&hl=en&rclk=1,puppy square,+61 416 922 345,,pet groomer,4.7,"85 carrington rd, queens park nsw 2022, australia",,Services,1.098612289,0,,,0,0.94,3.76,Tier 3,Tele
1085,51472,68749b4c54a5e7c52dd021e5,https://www.google.com/maps/place/live+tutor+online/data=!4m7!3m6!1s0x6b12a3c734039407:0x6f1c056b00fb6989!8m2!3d-33.8068485!4d151.0048539!16s%2fg%2f11sq51xc05!19schijb5qdnmejemsriwn7agsfhg8?authuser=0&hl=en&rclk=1,live tutor online,+61 1300 725 606,,education center,1.5,"suite 203/25 grose st, parramatta nsw 2150, australia",,Services,1.098612289,0,,,0,0.3,1.2,Tier 3,Tele
1086,63401,686ae8b0dbb4ac7bdc3b5073,https://www.google.com/maps/place/velios+%26+son/data=!4m7!3m6!1s0x6b1319a6f7f3dbdd:0x3956af2fb194df7d!8m2!3d-34.4225676!4d150.8928745!16s%2fg%2f1thq5g1z!19schij3dvz96yze2srfd-uss-vvjk?authuser=0&hl=en&rclk=1,velios & son,+61 2 4229 2723,,auto repair shop,4.9,"1 victoria st, wollongong nsw 2500, australia",,Services,3.044522438,0,,,0.2816314527,0.98,23.63420169,Tier 3,Tele
1087,166329,6874762aa9d63ff708689453,https://www.google.com/maps/place/reesey+original/data=!4m7!3m6!1s0x6b0d55d82fd62bd5:0xb3c0c3d92f8acdac!8m2!3d-33.6710942!4d151.313083!16s%2fg%2f11rty5hjth!19schij1svwl9hvdwsrrm2kl9ndwlm?authuser=0&hl=en&rclk=1,reesey original,+61 2 9999 0056,,hair salon,4.9,"129 barrenjoey rd, mona vale nsw 2103, australia",,Services,7.80016307,1,,,0.9699150204,0.98,81.81405143,Tier 1,Tele
1088,199016,687485914f66e0cc53160439,https://www.google.com/maps/place/bond+cleaning+service/data=!4m7!3m6!1s0x6b12a5ca8b392041:0xafde5001d802f0d6!8m2!3d-33.7801257!4d151.1144737!16s%2fg%2f11h0v91z9d!19schijqsa5i8qlemsr1vac2afq3q8?authuser=0&hl=en&rclk=1,bond cleaning service,+61 420 804 806,,house cleaning service,4.9,"120 herring rd, macquarie park nsw 2113, australia",,Services,1.098612289,0,,,0,0.98,3.92,Tier 3,Tele
1089,67119,6875216be4d730263389a5e7,https://www.google.com/maps/place/narellan+town+medical+centre/data=!4m7!3m6!1s0x6b12f1ba5dbf9539:0x5f1ebc0e6e8cb02d!8m2!3d-34.039356!4d150.737496!16s%2fg%2f11c1t87vy3!19schijozw_xbrxemsrlbcmbg68hl8?authuser=0&hl=en&rclk=1,narellan town medical centre,+61 2 4623 0775,,medical clinic,2.7,"shop 410/331-339 camden valley wy, narellan nsw 2567, australia",floor 2 · narellan town centre,Services,1.386294361,0,,,0.04163620813,0.54,5.074534569,Tier 3,Tele
1090,217392,687559e0eb7f334b08275371,https://www.google.com/maps/place/majestic+water+taxis/data=!4m7!3m6!1s0x6b12a517a4094865:0x8f06d735f1446f9!8m2!3d-33.8604051!4d151.2096458!16s%2fg%2f1pv27l3k4!19schijzugjpbelemsr-uyux3nt8ag?authuser=0&hl=en&rclk=1,majestic water taxis,+61 439 625 377,,ferry service,4.9,"140 george st, the rocks nsw 2000, australia",located in: museum of contemporary art australia,Services,4.394449155,1,,,0.477006261,0.98,47.31043827,Tier 1,Tele
1091,80885,687521d0de0ce96db5d2c817,https://www.google.com/maps/place/dr+wei+li%27s+obstetrics+%26+gynaecology+clinic/data=!4m7!3m6!1s0x6b12badaa9a209b5:0xf5074e563662f9cc!8m2!3d-33.8730214!4d151.1047906!16s%2fg%2f11cs32qg47!19schijtqmiqdq6emsrzplinlzob_u?authuser=0&hl=en&rclk=1,dr wei li's obstetrics & gynaecology clinic,+61 2 8065 8899,,women's health clinic,4.5,"suite302/74/76 burwood rd, burwood nsw 2134, australia",,Services,5.627621114,0,,,0.6554831605,0.9,49.48382124,Tier 1,Tele
1092,105950,68751fcbd781998b5711bdf2,https://www.google.com/maps/place/man+cave+sydney/data=!4m7!3m6!1s0x6b12ae41ab5ef8eb:0x8239be289013f5df!8m2!3d-33.8768885!4d151.2414835!16s%2fg%2f11b75h98w7!19schij6_heq0guemsr3_utkci-oyi?authuser=0&hl=en&rclk=1,man cave sydney,+61 2 9221 3331,,medical spa,4.4,"level 3/30-36 bay st, double bay nsw 2028, australia",,Services,2.197224577,0,,,0.159002087,0.88,14.65014609,Tier 3,Tele
1093,143752,686a300c02c4054a20ae7b85,https://www.google.com/maps/place/neighbour+services/data=!4m7!3m6!1s0x6b12a556d4370c69:0xc0ed8dcdbed88181!8m2!3d-33.862913!4d151.134758!16s%2fg%2f1tfjwfdd!19schijaqw31falemsrgyhyvs2n7ca?authuser=0&hl=en&rclk=1,neighbour services,+61 2 9713 7130,,washer & dryer repair service,4.8,"395 lyons rd, five dock nsw 2046, australia",,Services,5.468060141,1,,,0.6323899111,0.96,58.10729378,Tier 1,Tele
1094,115961,686a850be3effe4dd2184a8c,https://www.google.com/maps/place/ampol+foodary+chatswood/data=!4m7!3m6!1s0x6b12af2c39f9df31:0x6f2e52e945e07e44!8m2!3d-33.8037938!4d151.1790398!16s%2fg%2f12m90gk86!19schijmd_5osyvemsrrh7grelslm8?authuser=0&hl=en&rclk=1,ampol foodary chatswood,+61 2 9413 1238,,petrol station,3.7,"572, pacific hwy, chatswood nsw 2067, australia",,Services,4.17438727,0,,,0.4451567183,0.74,34.12097028,Tier 2,Tele
1095,118468,687477a1c436a393bd4482d7,https://www.google.com/maps/place/jenny%27s+nails+belrose/data=!4m7!3m6!1s0x6b12a9c276fde0b7:0x9303a510578f95de!8m2!3d-33.739129!4d151.2098811!16s%2fg%2f11cr_qf2_9!19schijt-d9dskpemsr3pwpvxcla5m?authuser=0&hl=en&rclk=1,jenny's nails belrose,+61 2 9451 7777,,nail salon,3.7,"shop 13/56 58 glen st, belrose nsw 2085, australia",floor g · glenrose village,Services,5.575949103,1,,,0.6480046737,0.74,58.32032716,Tier 1,Tele
1096,107890,6874a56da526dc8aa9955f55,https://www.google.com/maps/place/aussie+forex+%26+finance/data=!4m7!3m6!1s0x6b12ae3f10895219:0x3eba34a81c7207c8!8m2!3d-33.8699121!4d151.2063979!16s%2fg%2f1thkrvwc!19schijgvkjed-uemsryadyhkg0uj4?authuser=0&hl=en&rclk=1,aussie forex & finance,+61 2 9262 5062,,money transfer service,4.8,"suite 202/60 york st, sydney nsw 2000, australia",floor 1 · sunlite mitre 10 - york st,Services,2.944438979,0,,,0.2671463801,0.96,22.5402466,Tier 3,Tele
1097,146387,687521727a43213c1115d4da,https://www.google.com/maps/place/majors+bay+medical+centre/data=!4m7!3m6!1s0x6b12a52e7b8f8335:0x521b2d6cd00e20b3!8m2!3d-33.855566!4d151.103515!16s%2fg%2f1td8z8cp!19schijnyopey6lemsrsyao0gwtg1i?authuser=0&hl=en&rclk=1,majors bay medical centre,+61 2 9736 2001,,medical clinic,3.2,"77 majors bay rd, concord nsw 2137, australia",,Services,4.553876892,1,,,0.5000802272,0.64,47.56561591,Tier 1,Tele
1098,90903,6874de9654a5e7c52dd05956,https://www.google.com/maps/place/expert+education+and+visa+services/data=!4m7!3m6!1s0xad81aa40edbbbf47:0xac525fe096a2984e!8m2!3d-33.771106!4d150.9091941!16s%2fg%2f11xfgws3s0!19schijr7-77ucqga0rtpiilubfuqw?authuser=0&hl=en&rclk=1,expert education and visa services,+61 2 8608 2334,,educational consultant,4.9,"level 1, suite 1/19 campbell st, blacktown nsw 2148, australia",,Services,1.386294361,0,,,0.04163620813,0.98,6.834534569,Tier 3,Tele
1099,66749,6874784e22f88d7adc3491ab,https://www.google.com/maps/place/alexandra+george+face+skin+brows/data=!4m7!3m6!1s0x6b12ffd2ba386853:0x3f58d5a603fbbf77!8m2!3d-34.0218791!4d150.7631437!16s%2fg%2f11flpljq0s!19schiju2g4utl_emsrd7_7a6bvwd8?authuser=0&hl=en&rclk=1,alexandra george face skin brows,+61 2 4606 3888,,beauty salon,4.9,"ground floor, shop g14, building b/31 lasso rd, gregory hills nsw 2557, australia",floor 0 · concept care disability solutions pty ltd,Services,1.791759469,1,,,0.1003191476,0.98,20.94234033,Tier 3,Tele
1100,154554,68748cbe2433143c42b8a3a5,https://www.google.com/maps/place/fashion+biz/data=!4m7!3m6!1s0x6b12959f9fa52185:0x24e5cd0be26a1421!8m2!3d-33.9412839!4d150.8678554!16s%2fg%2f1tr17qkz!19schijhsgln5-vemsrirrq4gvn5sq?authuser=0&hl=en&rclk=1,fashion biz,+61 2 9824 2566,,distribution service,4.1,"48 bernera rd, prestons nsw 2170, australia",,Services,5.799092654,1,,,0.6803002258,0.82,60.9010158,Tier 1,Tele
1101,88624,6874d185aca40c6940859250,https://www.google.com/maps/place/exclusive+certifiers+%26+building+consultants/data=!4m7!3m6!1s0x6b12b98eb59d9335:0x5482a29d9fc319ee!8m2!3d-33.9538192!4d151.0518817!16s%2fg%2f11mv1g7nr9!19schijnzodty65emsr7hndn52iglq?authuser=0&hl=en&rclk=1,exclusive certifiers & building consultants,+61 2 8519 4655,,engineering consultant,4.5,"164 belmore rd, riverwood nsw 2210, australia",,Services,4.700480366,1,,,0.5212981388,0.9,50.09086971,Tier 1,Tele
1102,122399,687555782433143c42b944aa,https://www.google.com/maps/place/sewing+perfection+clothing+alterations/data=!4m7!3m6!1s0x6b12c811c25ff2e5:0xa1955154a26cada9!8m2!3d-34.0524682!4d151.1531323!16s%2fg%2f1v44qkxn!19schij5fjfwhhiemsrqa1solrrlae?authuser=0&hl=en&rclk=1,sewing perfection clothing alterations,+61 2 9523 0350,,clothing alteration service,4.6,"shop 5-6 34-36 mareeba arcade, cronulla st, cronulla nsw 2230, australia",,Services,3.258096538,0,,,0.3125420187,0.92,25.55794131,Tier 3,Tele
1103,130948,68751af17cad094c7d2f47c1,https://www.google.com/maps/place/aquacut+pty+ltd/data=!4m7!3m6!1s0x6b12ec270d183cc1:0x920086c1d559578a!8m2!3d-34.035462!4d150.829543!16s%2fg%2f1tfkwgft!19schijwtwydsfsemsrildz1cggaji?authuser=0&hl=en&rclk=1,aquacut pty ltd,+61 2 9603 1455,,laser cutting service,3.7,"factory 25/13 swaffham rd, minto nsw 2566, australia",,Services,1.386294361,1,,,0.04163620813,0.74,15.87453457,Tier 3,Tele
1104,11471,6874894392e5e08c182365ec,https://www.google.com/maps/place/eduardo+ramos+chiropractor/data=!4m7!3m6!1s0x6b12afbe015cb7a1:0xc9654f44792265a2!8m2!3d-33.8728197!4d151.1659386!16s%2fg%2f11krb5wwsq!19schijobdcab6vemsromuieurpzck?authuser=0&hl=en&rclk=1,eduardo ramos chiropractor,,,wellness center,4.8,"79a justin st, lilyfield nsw 2040, australia",,Services,3.135494216,0,,,0.2947977924,0.96,24.47584547,Tier 3,Street
1105,184347,6874f613345d09af0b0017cf,https://www.google.com/maps/place/star+gymnastics/data=!4m7!3m6!1s0x6b12c7f8a3685ae7:0xeb0f9e9de8068dcf!8m2!3d-34.0338331!4d151.1333962!16s%2fg%2f1vrq9szn!19schij51poo_jhemsrz40g6j2ed-s?authuser=0&hl=en&rclk=1,star gymnastics,+61 411 307 524,,gymnastics center,4.4,"1/16-18 resolution dr, caringbah nsw 2229, australia",,Services,1.386294361,1,,,0.04163620813,0.88,16.43453457,Tier 3,Tele
1106,136085,6874b25fb5ad98e01877cfb6,https://www.google.com/maps/place/eastwood+carpets+%26+flooring/data=!4m7!3m6!1s0x6b12a48bef30ba6b:0xf6ef4ac241302e68!8m2!3d-33.8157857!4d151.0653837!16s%2fg%2f1ptzhzxwn!19schija7ow74ukemsrac4wqcjk7_y?authuser=0&hl=en&rclk=1,eastwood carpets & flooring,+61 2 9638 2766,,carpet store,4.9,"shop 1/63 atkins rd, ermington nsw 2115, australia",,Services,1.386294361,0,,,0.04163620813,0.98,6.834534569,Tier 3,Tele
1107,173089,686a5f45e3effe4dd2183194,https://www.google.com/maps/place/hey+dawg+grooming+co/data=!4m7!3m6!1s0x6b12b9313a2ab9ed:0x675f695555836927!8m2!3d-34.0106289!4d151.0770457!16s%2fg%2f11py70fvrj!19schij7bkqojg5emsrj2mdvvvpx2c?authuser=0&hl=en&rclk=1,hey dawg grooming co,+61 402 987 271,,pet groomer,4.9,"62 loves ave, oyster bay nsw 2225, australia",,Services,1.791759469,0,,,0.1003191476,0.98,10.94234033,Tier 3,Tele
1108,44174,686a3abe92b7113522f6c3e5,https://www.google.com/maps/place/my+phone+rescue+sydney/data=!4m7!3m6!1s0x6b12af5c3c8efe0b:0x45aff6d6533c820f!8m2!3d-33.8656054!4d151.2059034!16s%2fg%2f11gycjtbt5!19schijc_6opfyvemsrd4i8u9b2r0u?authuser=0&hl=en&rclk=1,my phone rescue sydney,+61 1300 170 705,,mobile phone repair shop,4.9,"concourse level, wynyard train station, shop 3, sydney nsw 2000, australia",,Services,2.48490665,0,,,0.2006382951,0.98,17.96468066,Tier 3,Tele
1109,134779,687521ccf6d9c635e8e75741,https://www.google.com/maps/place/edge+medical+centre/data=!4m7!3m6!1s0x6b12983edb869a91:0xbf58283ed05c80ff!8m2!3d-33.7993162!4d150.9259915!16s%2fg%2f11c50kzlrp!19schijkzqg2z6yemsr_4bc0d4owl8?authuser=0&hl=en&rclk=1,edge medical centre,+61 2 9631 6033,,medical clinic,4.5,"shop 1/3 aldgate st, prospect nsw 2148, australia",,Services,4.204692619,0,,,0.4495428096,0.9,35.06799667,Tier 2,Tele
1110,107278,6874f5b197a1665f4ea4e803,https://www.google.com/maps/place/odyssey+health+club+%26+spa/data=!4m7!3m6!1s0x6b12ae69bd176b57:0x21d838d347b8d7a!8m2!3d-33.8629272!4d151.2123387!16s%2fg%2f1tk_jw8m!19schijv2sxvwmuemsreo17ni2dhqi?authuser=0&hl=en&rclk=1,odyssey health club & spa,+61 2 9251 0144,,fitness center,4.7,"117 macquarie st, sydney nsw 2000, australia",located in: intercontinental sydney by ihg,Services,1.098612289,0,,,0,0.94,3.76,Tier 3,Tele
1111,70377,6874997cde0ce96db5d25993,https://www.google.com/maps/place/the+tuition+place+-+maths+%26+english+tuition+specialist/data=!4m7!3m6!1s0x6b1285f494127b9d:0x5e70567fd382678d!8m2!3d-33.7536956!4d150.6963089!16s%2fg%2f1tvm2xxb!19schijnxsslpsfemsrjwec039wcf4?authuser=0&hl=en&rclk=1,the tuition place - maths & english tuition specialist,+61 2 4722 3039,,tutoring service,4.7,"unit 18/458-470 high st, penrith nsw 2750, australia",,Services,3.218875825,0,,,0.3068656074,0.94,25.24059252,Tier 3,Tele
1112,229860,68747836abce644b9e0e2794,https://www.google.com/maps/place/sm+beauty+haus/data=!4m7!3m6!1s0x6b1297b098bef1e1:0xd4cbf45b7f10d738!8m2!3d-33.8626755!4d150.9307474!16s%2fg%2f11s5gq7wx9!19schij4fg-mlcxemsroncqf1v0y9q?authuser=0&hl=en&rclk=1,sm beauty haus,+61 478 135 878,,beauty salon,4.5,"shop 6/97 rawson rd, fairfield west nsw 2165, australia",,Services,2.397895273,0,,,0.188045144,0.9,16.76316008,Tier 3,Tele
1113,137631,687476acfc6904a3332f31b9,https://www.google.com/maps/place/l%27yvonnes+hair+studio/data=!4m7!3m6!1s0x6b12a09415bfecef:0x64f2bc523c042adc!8m2!3d-33.6935102!4d151.0193233!16s%2fg%2f1tp8_5qh!19schij7-y_fzsgemsr3coepfk88mq?authuser=0&hl=en&rclk=1,l'yvonnes hair studio,+61 2 9651 4261,,hair salon,4.8,"524 old northern rd, dural nsw 2158, australia",located in: aldi,Services,1.386294361,0,,,0.04163620813,0.96,6.754534569,Tier 3,Tele
1114,50290,6874df4cf4f702798f960cd3,https://www.google.com/maps/place/afs+group/data=!4m7!3m6!1s0x6b12c7416d112299:0x1796a46404d2d823!8m2!3d-34.0332361!4d151.1022225!16s%2fg%2f11b7f10l_1!19schijmsirbuhhemsri9jsbgsklhc?authuser=0&hl=en&rclk=1,afs group,+61 1300 660 164,,consultant,4.4,"level 2/29 kiora rd, miranda nsw 2228, australia",,Services,2.772588722,0,,,0.2422745033,0.88,20.47921523,Tier 3,Tele
1115,113723,6874a531941bd9ac57b5a342,https://www.google.com/maps/place/red+rate+currency+exchange+bondi+junction/data=!4m7!3m6!1s0x6b12adf11d158acd:0x2d8b8cd77d11ddab!8m2!3d-33.8920354!4d151.2482825!16s%2fg%2f1ptvtg5rk!19schijzyovhfgtemsrq90rfdemiy0?authuser=0&hl=en&rclk=1,red rate currency exchange bondi junction,+61 2 9369 2690,,currency exchange service,4.6,"1/157-165 oxford st, bondi junction nsw 2022, australia",located in: bronka arcade,Services,2.708050201,0,,,0.2329338472,0.92,19.9853693,Tier 3,Tele
1116,149038,6869d5824894724204814a72,https://www.google.com/maps/place/maxx+smash+repairs/data=!4m7!3m6!1s0x6b1297c7c83c38f3:0xb3d4879d2b009d5c!8m2!3d-33.848019!4d150.9330684!16s%2fg%2f11gwmhl6k9!19schij8zg8ymexemsrxj0ak52h1lm?authuser=0&hl=en&rclk=1,maxx smash repairs,+61 2 9756 5295,,auto repair shop,4.4,"35 chifley st, smithfield nsw 2164, australia",,Services,3.761200116,0,,,0.3853561676,0.88,30.49493174,Tier 2,Tele
1117,159346,687478ed2433143c42b8948a,https://www.google.com/maps/place/oscar+hair/data=!4m7!3m6!1s0x6b12bcd65caa510b:0x1ee0cd55e89162d3!8m2!3d-33.84318!4d151.002491!16s%2fg%2f1tp_6k4l!19schijc1gqxna8emsr02kr6fxn4b4?authuser=0&hl=en&rclk=1,oscar hair,+61 2 9897 3387,,hair salon,3.8,"unit 1/56 excelsior st, merrylands nsw 2160, australia",,Services,3.891820298,0,,,0.4042608184,0.76,31.33825729,Tier 2,Tele
1118,51071,68749a211b778ec0dcef2580,https://www.google.com/maps/place/pm-partners+group/data=!4m7!3m6!1s0x6b12ae3e882ee999:0x3743ab3c22851e24!8m2!3d-33.8646567!4d151.2045283!16s%2fg%2f1tf6mb_p!19schijmekuid6uemsrjb6fijyrqzc?authuser=0&hl=en&rclk=1,pm-partners group,+61 1300 701 314,,business management consultant,4.3,"level 5/45 clarence st, sydney nsw 2000, australia",,Services,2.397895273,1,,,0.188045144,0.86,26.60316008,Tier 3,Tele
